0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,2,0,0,1,0,2,0,1,1,3,0,1,0,2,1,3,3,0,4,1,0,3,0,0,0,4,1,4,3,0,5,2,5,4,0,5,0,7,5,8,0,7,0,6,2,9,0,6,9,0,11,0,11,12,12,3,15,0,15,15,20,0,18,18,0,24,30,33,0,39,54,63
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,2,0,3,0,3,0,0,0,3,0,0,4,0,4,0,0,0,0,0,5,0,0,0,6,0,6,7,0,0,0,10,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,2,1,1,0,2,0,1,0,2,1,0,4,2,0,2,0,0,0,4,0,2,3,0,4,0,5,2,0,5,0,6,4,5,0,6,0,9,0,7,0,9,7,0,12,0,12,12,9,0,15,0,15,15,18,0,24,24,0,28,30,34,0,50,60,84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,2,0,2,1,0,0,1,2,0,4,1,1,3,0,2,2,0,1,0,3,2,0,0,2,2,2,4,2,8,2,5,5,3,0,0,2,9,3,5,7,3,8,9,0,6,0,3,11,10,9,10,12,4,28,18,16,4,16,30,24,24,84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,2,1,2,0,1,1,0,2,4,0,2,2,1,0,4,0,2,0,2,4,0,2,3,0,4,2,5,9,4,4,7,0,3,0,5,3,9,7,3,9,7,12,3,9,0,9,8,16,12,16,4,15,31,13,27,15,27,20,45,45,105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,3,0,1,0,3,1,0,3,0,1,1,3,0,1,0,3,0,3,0,3,3,0,3,0,3,6,3,0,6,0,3,6,6,0,6,6,0,6,10,10,0,10,15,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,2,0,0,3,2,1,2,0,1,0,3,3,4,0,3,0,1,1,4,0,1,4,0,5,0,5,4,6,3,6,0,7,6,10,0,7,7,0,12,15,17,0,20,30,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,2,0,0,1,2,0,1,0,2,1,2,3,0,2,1,0,3,0,0,0,4,1,4,0,0,5,1,3,4,0,5,0,7,6,8,1,8,0,3,2,9,0,6,10,0,11,1,13,6,15,3,15,2,19,17,25,0,18,23,3,32,30,43,5,55,75,105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,1,0,3,0,1,0,0,0,0,3,0,0,0,1,1,0,4,0,5,0,5,2,3,0,0,0,6,0,2,7,0,8,3,0,3,0,0,11,4,3,4,12,0,18,18,6,0,6,30,9,9,63
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,2,0,1,0,1,0,0,1,0,1,1,0,1,0,3,3,1,3,3,0,2,0,3,0,5,3,0,5,4,5,2,6,0,5,5,9,5,9,0,10,16,7,16,10,16,10,30,30,70
